episode,actions,rewards
314,1,-100000.0
315,1,-100000.0
316,11,-100091.0
317,1,-100000.0
318,1,-100000.0
319,2,-99999.0
320,5,-100097.0
321,1,-100000.0
322,1,-100000.0
323,3,-100099.0
324,2,-100100.0
325,10,-100092.0
326,2,-99999.0
327,3,-99998.0
328,1,-100000.0
329,1,-100000.0
330,1,-100000.0
331,1,-100000.0
332,5,-99996.0
333,2,-99999.0
334,1,-100000.0
335,2,-99999.0
336,6,-100197.0
337,1,-100000.0
338,1,-100000.0
339,3,-100099.0
340,44,-100963.2852314488
341,47,-99893.36644055191
342,1,-100000.0
343,29,-100629.18814760777
344,1,-100000.0
345,2,-99999.0
346,1,-100000.0
347,5,-99996.0
348,29,-100246.8159748261
349,1,-100000.0
350,1,-100000.0
351,2,-99999.0
352,6,-99995.0
353,1,-100000.0
354,1,-100000.0
355,1,-100000.0
356,2,-99999.0
357,2,-99999.0
358,1,-100000.0
359,7,-100095.0
360,6,-100096.0
361,2,-100100.0
362,5,-99996.0
363,1,-100000.0
364,3,-99998.0
365,1,-100000.0
366,1,-100000.0
367,3,-100099.0
368,4,-100300.0
369,12,-99989.0
370,1,-100000.0
371,1,-100000.0
372,1,-100000.0
373,1,-100000.0
374,3,-100099.0
375,1,-100000.0
376,1,-100000.0
377,3,-99998.0
378,1,-100000.0
379,6,-99995.0
380,2,-100100.0
381,1,-100000.0
382,2,-99999.0
383,8,-100094.0
384,1,-100000.0
385,8,-100094.0
386,1,-100000.0
387,2,-100100.0
388,1,-100000.0
389,3,-100099.0
390,5,-100097.0
391,6,-100197.0
392,4,-100300.0
393,7,-100095.0
394,4,-100098.0
395,1,-100000.0
396,1,-100000.0
397,2,-100100.0
398,1,-100000.0
399,2,-100100.0
400,2,-99999.0
401,1,-100000.0
402,13,188030.92309042005
403,1,-100000.0
404,3,-100200.0
405,10,-100395.0
406,2,-100100.0
407,24,-100152.22874007786
408,1,-100000.0
409,3,-99998.0
410,1,-100000.0
411,1,-100000.0
412,1,-100000.0
413,26,175160.5244140312
414,12,-100292.0
415,8,-100195.0
416,1,-100000.0
417,1,-100000.0
418,10,-100193.0
419,5,-99996.0
420,15,-100491.0
421,1,-100000.0
422,1,-100000.0
423,13,-100089.0
424,13,-100190.0
425,2,-99999.0
426,1,-100000.0
427,17,-100489.0
428,2,-100100.0
429,1,-100000.0
430,1,-100000.0
431,1,-100000.0
432,3,-99998.0
433,3,-100099.0
434,10,-100395.0
435,2,-99999.0
436,1,-100000.0
437,1,-100000.0
438,11,-100091.0
439,1,-100000.0
440,20,-100385.0
441,2,-99999.0
442,5,-99996.0
443,4,-99997.0
444,2,-99999.0
445,19,-100184.0
446,2,-99999.0
447,1,-100000.0
448,37,-99224.0289045713
449,1,-100000.0
450,1,-100000.0
451,75,-98558.17746267411
452,7,-100095.0
453,3,-99998.0
454,2,-100100.0
455,5,-99996.0
456,1,-100000.0
457,6,-100096.0
458,4,-99997.0
459,2,-99999.0
460,88,-99827.43157534284
461,1,-100000.0
462,2,-99999.0
463,1,-100000.0
464,2,-99999.0
465,1,-100000.0
466,43,-99863.8445740804
467,9,-100194.0
468,2,-100100.0
469,44,-100058.04033174268
470,1,-100000.0
471,2,-99999.0
472,40,-99869.93875181518
473,2,-99999.0
474,15,-99986.0
475,1,-100000.0
476,1,-100000.0
477,1,-100000.0
478,4,-100098.0
479,3,-99998.0
480,1,-100000.0
481,1,-100000.0
482,15,-100491.0
483,3,-99998.0
484,2,-100100.0
485,1,-100000.0
486,1,-100000.0
487,12,-100292.0
488,1,-100000.0
489,1,-100000.0
490,1,-100000.0
491,1,-100000.0
492,2,-99999.0
493,3,-100099.0
494,5,-100198.0
495,1,-100000.0
496,3,-99998.0
497,1,-100000.0
498,41,-100759.43384394594
499,1,-100000.0
500,1,-100000.0
501,2,-100100.0
502,15,-100390.0
503,1,-100000.0
504,10,-100294.0
505,3,-100099.0
506,1,-100000.0
507,2,-99999.0
508,2,-100100.0
509,1,-100000.0
510,3,-99998.0
511,12,-100191.0
512,1,-100000.0
513,10,-100193.0
514,1,-100000.0
515,1,-100000.0
516,2,-99999.0
517,11,-100394.0
518,6,-100096.0
519,12,-100090.0
520,1,-100000.0
521,28,-100478.0
522,1,-100000.0
523,6,-99995.0
524,1,-100000.0
525,1,-100000.0
526,1,-100000.0
527,27,-101076.8016018176
528,3,-100099.0
529,12,-100393.0
530,2,-100100.0
531,1,-100000.0
532,9,-99992.0
533,23,-100584.0
534,3,-99998.0
535,2,-99999.0
536,4,-99997.0
537,2,-99999.0
538,1,-100000.0
539,4,-100098.0
540,16,-100086.0
