episode,actions,rewards
676,13,-100990.0
677,1,-100000.0
678,2,-100099.0
679,7,-100596.0
680,1,-100000.0
681,1,-100000.0
682,2,-100100.0
683,1,-100000.0
684,1,-100000.0
685,16,-101488.0
686,40,-100089.23312666865
687,2,-100100.0
688,4,-100298.0
689,7,-100594.0
690,8,-100695.0
691,3,-100198.0
692,2,-100100.0
693,5,-100397.0
694,3,-100198.0
695,2,-100099.0
696,7,-100597.0
697,1,-100000.0
698,3,-100198.0
699,1,-100000.0
700,2,-100099.0
701,14,-101087.0
702,9,-100793.0
703,2,-100099.0
704,1,-100000.0
705,4,-100298.0
706,1,-100000.0
707,15,-101191.0
708,5,-100397.0
709,5,-100396.0
710,1,-100000.0
711,1,-100000.0
712,3,-100199.0
713,4,-100297.0
714,3,-100199.0
715,3,-100200.0
716,1,-100000.0
717,19,-101385.0
718,48,-100632.25683952804
719,1,-100000.0
720,1,-100000.0
721,1,-100000.0
722,53,-99976.25666325865
723,1,-100000.0
724,1,-100000.0
725,4,-100298.0
726,1,-100000.0
727,1,-100000.0
728,3,-100198.0
729,1,-100000.0
730,5,-100396.0
731,5,-100397.0
732,7,-100595.0
733,2,-100099.0
734,2,-100099.0
735,2,-100099.0
736,1,-100000.0
737,1,-100000.0
738,2,-100099.0
739,1,-100000.0
740,1,-100000.0
741,2,-100099.0
742,1,-100000.0
743,7,-100598.0
744,53,-99660.5544828303
745,4,-100297.0
746,1,-100000.0
747,2,-100099.0
748,1,-100000.0
749,10,-100892.0
750,1,-100000.0
751,8,-100694.0
752,2,-100100.0
753,1,-100000.0
754,1,-100000.0
755,1,-100000.0
756,1,-100000.0
757,1,-100000.0
758,4,-100297.0
759,1,-100000.0
760,5,-100397.0
761,2,-100099.0
762,5,-100398.0
763,13,-100743.64239198822
764,1,-100000.0
765,1,-100000.0
766,6,-100495.0
767,3,-100198.0
768,1,-100000.0
769,1,-100000.0
770,1,-100000.0
771,9,-100794.0
772,41,-101771.0
773,37,-99728.38994270586
774,3,-100198.0
775,1,-100000.0
776,1,-100000.0
777,1,-100000.0
778,1,-100000.0
779,2,-100100.0
780,3,-100198.0
781,2,-100099.0
782,1,-100000.0
783,2,-100100.0
784,2,-100100.0
785,1,-100000.0
786,1,-100000.0
787,1,-100000.0
788,2,-100099.0
789,3,-100199.0
790,1,-100000.0
791,13,-100790.0
792,5,-100398.0
793,2,-100099.0
794,11,-100791.0
795,1,-100000.0
796,1,-100000.0
797,2,-100100.0
798,2,-100099.0
799,3,-100199.0
800,1,-100000.0
801,9,-100794.0
802,1,-100000.0
803,2,-100100.0
804,5,-100399.0
805,6,-100498.0
806,1,-100000.0
807,1,-100000.0
808,2,-100099.0
809,12,-101094.0
810,1,-100000.0
811,1,-100000.0
812,1,-100000.0
813,5,-100397.0
814,1,-100000.0
815,3,-100199.0
816,3,-100198.0
817,19,-100720.12476292349
818,2,-100099.0
819,2,-100099.0
820,1,-100000.0
821,21,-100984.0
822,31,-100459.30837478317
823,2,-100099.0
824,2,-100099.0
825,11,-100990.0
826,2,-100099.0
827,2,-100099.0
828,1,-100000.0
829,2,-100099.0
830,1,-100000.0
831,3,-100198.0
832,7,-100597.0
833,2,-100100.0
834,3,-100198.0
835,2,-100099.0
836,36,-101471.0
837,3,-100199.0
838,26,-101884.0
839,10,-100892.0
840,1,-100000.0
841,1,-100000.0
842,1,-100000.0
843,1,-100000.0
844,2,-100099.0
845,12,-101092.0
846,4,-100298.0
847,13,-101191.0
848,7,-100598.0
849,28,-101276.0
850,3,-100199.0
851,1,-100000.0
852,3,-100198.0
853,2,-100099.0
854,1,-100000.0
855,8,-100694.0
856,1,-100000.0
857,19,-100988.0
858,1,-100000.0
859,2,-100100.0
860,1,-100000.0
861,6,-100497.0
862,4,-100298.0
863,1,-100000.0
864,7,-100596.0
865,3,-100198.0
866,3,-100199.0
867,2,-100100.0
868,1,-100000.0
869,1,-100000.0
870,4,-100298.0
871,2,-100100.0
872,2,-100099.0
873,17,-100987.0
874,1,-100000.0
875,1,-100000.0
876,6,-100495.0
877,1,-100000.0
878,1,-100000.0
879,1,-100000.0
880,2,-100099.0
881,1,-100000.0
882,3,-100198.0
883,1,-100000.0
884,33,-100936.56638174286
885,2,-100099.0
886,3,-100198.0
887,1,-100000.0
888,7,-100596.0
889,7,-100594.0
890,1,-100000.0
891,19,-100780.2852314488
892,1,-100000.0
893,3,-100198.0
894,1,-100000.0
895,7,-100596.0
896,1,-100000.0
897,4,-100299.0
898,2,-100099.0
899,3,-100199.0
900,1,-100000.0
901,1,-100000.0
902,1,-100000.0
903,3,-100198.0
904,1,-100000.0
905,2,-100099.0
906,1,-100000.0
907,1,-100000.0
908,3,-100199.0
909,4,-100298.0
910,5,-100397.0
911,1,-100000.0
912,8,-100695.0
913,1,-100000.0
914,2,-100100.0
915,3,-100200.0
916,1,-100000.0
917,12,-101090.0
918,1,-100000.0
919,1,-100000.0
920,4,-100298.0
921,2,-100100.0
922,1,-100000.0
923,16,-101087.0
924,1,-100000.0
925,1,-100000.0
926,35,-101171.0
927,1,-100000.0
928,1,-100000.0
929,2,-100099.0
930,3,-100198.0
931,1,-100000.0
932,2,-100099.0
933,37,-99852.9148283604
934,1,-100000.0
935,1,-100000.0
936,1,-100000.0
937,1,-100000.0
938,1,-100000.0
939,6,-100498.0
940,1,-100000.0
941,1,-100000.0
942,1,-100000.0
943,2,-100100.0
944,1,-100000.0
945,2,-100100.0
946,1,-100000.0
947,3,-100200.0
948,1,-100000.0
949,1,-100000.0
950,15,-100990.0
951,55,-100801.81710302713
952,1,-100000.0
953,16,-100889.0
954,1,-100000.0
955,1,-100000.0
956,1,-100000.0
957,2,-100099.0
958,2,-100100.0
959,8,-100696.0
960,2,-100100.0
961,1,-100000.0
962,3,-100198.0
963,2,-100100.0
964,1,-100000.0
965,27,-100688.23752030185
966,1,-100000.0
967,2,-100099.0
968,12,-101093.0
969,1,-100000.0
970,1,-100000.0
971,2,-100100.0
972,1,-100000.0
973,3,-100198.0
974,1,-100000.0
975,1,-100000.0
976,6,-100496.0
977,18,-101085.0
978,11,-100993.0
979,1,-100000.0
980,1,-100000.0
981,55,-99448.7383600887
982,2,-100099.0
983,7,-100596.0
984,2,-100099.0
985,1,-100000.0
986,4,-100298.0
987,6,-100496.0
988,2,-100100.0
989,1,-100000.0
990,2,-100099.0
991,51,-100426.69984717334
992,1,-100000.0
993,1,-100000.0
994,10,-100897.0
995,1,-100000.0
996,1,-100000.0
997,3,-100200.0
998,1,-100000.0
999,29,-101577.0
1000,4,-100298.0
1001,3,-100198.0
1002,12,-101091.0
1003,19,-101183.0
1004,1,-100000.0
1005,10,-100893.0
1006,24,-100879.0
1007,40,-100790.70581246249
1008,1,-100000.0
1009,97,-100372.11134131305
1010,1,-100000.0
1011,4,-100299.0
1012,1,-100000.0
1013,23,-100671.78751990992
1014,3,-100198.0
1015,1,-100000.0
1016,2,-100099.0
1017,16,-100888.0
1018,17,-101388.0
1019,1,-100000.0
1020,1,-100000.0
1021,4,-100297.0
1022,1,-100000.0
1023,20,-101284.0
1024,2,-100099.0
1025,1,-100000.0
1026,8,-100693.0
1027,1,-100000.0
1028,6,-100498.0
1029,2,-100100.0
1030,1,-100000.0
1031,1,-100000.0
1032,83,-100098.91789696815
1033,7,-100597.0
1034,1,-100000.0
1035,4,-100298.0
1036,1,-100000.0
1037,1,-100000.0
1038,2,-100099.0
1039,1,-100000.0
1040,3,-100199.0
1041,17,-101388.0
1042,2,-100100.0
1043,2,-100099.0
1044,1,-100000.0
1045,2,-100100.0
1046,2,-100100.0
1047,1,-100000.0
1048,1,-100000.0
1049,1,-100000.0
1050,25,-100980.0
1051,4,-100297.0
1052,3,-100198.0
1053,1,-100000.0
1054,11,-100993.0
1055,38,-100469.0
1056,1,-100000.0
1057,4,-100299.0
1058,1,-100000.0
1059,5,-100397.0
1060,4,-100297.0
1061,1,-100000.0
1062,1,-100000.0
1063,1,-100000.0
1064,5,-100397.0
1065,6,-100497.0
1066,2,-100099.0
1067,2,-100100.0
1068,1,-100000.0
1069,102,-500.0
1070,5,-100397.0
1071,4,-100297.0
1072,1,-100000.0
1073,5,-100398.0
1074,1,-100000.0
1075,5,-100396.0
1076,13,-101192.0
1077,6,-100497.0
1078,4,-100298.0
1079,2,-100099.0
1080,19,-101391.0
1081,1,-100000.0
1082,1,-100000.0
1083,1,-100000.0
1084,1,-100000.0
1085,3,-100198.0
1086,20,-101086.0
1087,12,-100891.0
1088,1,-100000.0
1089,5,-100396.0
1090,18,-101284.0
1091,33,168352.4893653955
1092,1,-100000.0
1093,3,-100200.0
1094,102,-699.9999999999998
1095,1,-100000.0
1096,1,-100000.0
1097,3,-100198.0
1098,1,-100000.0
1099,102,0.0
1100,7,-100596.0
1101,2,-100099.0
1102,1,-100000.0
1103,1,-100000.0
1104,26,-100609.83411375489
1105,4,-100297.0
1106,3,-100199.0
1107,36,-101673.0
1108,1,-100000.0
1109,1,-100000.0
1110,4,-100298.0
1111,1,-100000.0
1112,1,-100000.0
1113,10,-100891.0
1114,3,-100198.0
1115,1,-100000.0
1116,6,-100496.0
1117,7,-100596.0
1118,1,-100000.0
1119,1,-100000.0
1120,11,-100992.0
1121,39,-101570.0
1122,1,-100000.0
1123,2,-100100.0
1124,1,-100000.0
1125,1,-100000.0
1126,1,-100000.0
1127,15,-100989.0
1128,44,-101193.1210211069
1129,1,-100000.0
1130,1,-100000.0
1131,6,-100496.0
1132,1,-100000.0
1133,6,-100496.0
1134,5,-100398.0
1135,8,-100695.0
1136,9,-100794.0
1137,11,-100998.0
1138,2,-100099.0
1139,14,-101292.0
1140,1,-100000.0
1141,1,-100000.0
1142,2,-100100.0
1143,2,-100100.0
1144,1,-100000.0
1145,2,-100099.0
1146,2,-100099.0
1147,3,-100198.0
1148,1,-100000.0
1149,4,-100298.0
1150,3,-100199.0
1151,13,-101194.0
1152,9,-100795.0
1153,1,-100000.0
1154,3,-100198.0
1155,1,-100000.0
1156,4,-100298.0
1157,1,-100000.0
1158,4,-100298.0
1159,1,-100000.0
1160,1,-100000.0
1161,4,-100298.0
1162,17,-100987.0
1163,33,-101778.0
1164,1,-100000.0
1165,3,-100200.0
1166,52,-100395.79597765431
1167,12,-101093.0
1168,1,-100000.0
1169,1,-100000.0
1170,5,-100397.0
1171,15,185650.21773457323
1172,1,-100000.0
1173,2,-100100.0
1174,48,-101064.65952021925
1175,6,-100495.0
1176,2,-100100.0
1177,1,-100000.0
1178,5,-100397.0
1179,1,-100000.0
1180,7,-100596.0
1181,2,-100100.0
1182,4,-100298.0
1183,19,-101589.0
1184,1,-100000.0
1185,1,-100000.0
1186,2,-100100.0
1187,1,-100000.0
1188,1,-100000.0
1189,1,-100000.0
1190,1,-100000.0
1191,4,-100297.0
1192,10,-100891.0
1193,1,-100000.0
1194,2,-100099.0
1195,2,-100099.0
1196,1,-100000.0
1197,1,-100000.0
1198,10,-100892.0
1199,15,-100990.0
1200,2,-100099.0
1201,1,-100000.0
1202,3,-100198.0
1203,3,-100198.0
1204,1,-100000.0
1205,1,-100000.0
1206,102,100.0
1207,54,-102262.0
1208,6,-100497.0
1209,1,-100000.0
1210,9,-100794.0
1211,4,-100298.0
1212,1,-100000.0
1213,2,-100100.0
1214,1,-100000.0
1215,1,-100000.0
1216,4,-100299.0
1217,7,-100596.0
1218,2,-100100.0
1219,4,-100299.0
1220,1,-100000.0
1221,1,-100000.0
1222,33,-101774.0
1223,8,-100694.0
1224,6,-100496.0
1225,11,-100991.0
1226,1,-100000.0
1227,2,-100099.0
1228,4,-100300.0
1229,29,-101178.0
1230,1,-100000.0
1231,9,-100794.0
1232,3,-100199.0
1233,2,-100099.0
1234,10,-100893.0
1235,1,-100000.0
1236,3,-100200.0
1237,1,-100000.0
1238,1,-100000.0
1239,1,-100000.0
1240,7,-100595.0
1241,1,-100000.0
1242,94,-102959.22313148045
1243,1,-100000.0
1244,3,-100198.0
1245,2,-100100.0
1246,1,-100000.0
1247,2,-100099.0
1248,1,-100000.0
1249,40,-100349.13910867808
1250,6,-100496.0
1251,3,-100199.0
1252,1,-100000.0
1253,1,-100000.0
1254,1,-100000.0
1255,2,-100100.0
1256,3,-100198.0
1257,5,-100398.0
1258,2,-100099.0
1259,1,-100000.0
1260,4,-100299.0
1261,43,-99149.68448798751
1262,3,-100198.0
1263,3,-100198.0
1264,1,-100000.0
1265,1,-100000.0
1266,3,-100198.0
1267,2,-100100.0
1268,1,-100000.0
1269,1,-100000.0
1270,8,-100694.0
1271,6,-100498.0
1272,8,-100693.0
1273,1,-100000.0
1274,1,-100000.0
1275,2,-100100.0
1276,10,-100893.0
1277,1,-100000.0
1278,18,-100790.20006389791
1279,4,-100297.0
1280,6,-100496.0
1281,52,-98069.06774874074
1282,3,-100199.0
1283,4,-100298.0
1284,2,-100100.0
1285,4,-100298.0
1286,1,-100000.0
1287,1,-100000.0
1288,2,-100099.0
1289,55,-101319.43494204847
1290,1,-100000.0
1291,1,-100000.0
1292,12,-101092.0
1293,1,-100000.0
1294,2,-100100.0
1295,5,-100398.0
1296,7,-100596.0
1297,56,-100451.01375309158
1298,5,-100396.0
1299,1,-100000.0
1300,1,-100000.0
1301,5,-100397.0
1302,2,-100100.0
1303,3,-100198.0
1304,1,-100000.0
1305,1,-100000.0
1306,3,-100198.0
1307,3,-100200.0
1308,2,-100099.0
1309,3,-100199.0
1310,1,-100000.0
1311,3,-100199.0
1312,1,-100000.0
1313,3,-100198.0
1314,1,-100000.0
1315,1,-100000.0
1316,24,-101688.0
1317,1,-100000.0
1318,1,-100000.0
1319,3,-100199.0
1320,1,-100000.0
1321,1,-100000.0
1322,5,-100396.0
1323,1,-100000.0
1324,9,-100794.0
1325,5,-100396.0
1326,2,-100100.0
1327,5,-100397.0
1328,1,-100000.0
1329,1,-100000.0
1330,55,-100447.20573807682
1331,2,-100100.0
1332,1,-100000.0
1333,5,-100396.0
1334,83,-97561.16728273092
1335,1,-100000.0
1336,2,-100100.0
1337,8,-100694.0
1338,6,-100495.0
1339,22,-101058.41799606955
